id,Hardness
12035,4.81082
12036,3.4300008
12037,4.8008914
12038,2.8087041
12039,4.932214
12040,5.3822107
12041,5.6908054
12042,2.153745
12043,6.0109024
12044,5.964647
12045,3.34657
12046,5.6831594
12047,3.7431896
12048,5.694876
12049,3.544569
12050,3.6638515
12051,5.74086
12052,3.543675
12053,4.9362845
12054,5.3911877
12055,5.775234
12056,4.5982995
12057,4.404601
12058,6.6630588
12059,5.6972914
12060,5.989863
12061,3.5438964
12062,3.4269528
12063,6.444463
12064,3.369549
12065,2.6408813
12066,2.6523213
12067,3.9012887
12068,5.963039
12069,3.7982285
12070,3.5936468
12071,3.5050566
12072,4.1833644
12073,6.3334217
12074,5.2508645
12075,6.2264104
12076,5.9754095
12077,6.2778506
12078,5.703733
12079,5.360456
12080,3.560942
12081,5.7457213
12082,5.6727443
12083,4.005163
12084,5.565129
12085,4.306289
12086,4.6758437
12087,5.448566
12088,3.330131
12089,2.3227882
12090,5.5599575
12091,5.4322734
12092,5.4627576
12093,3.2342663
12094,2.4310188
12095,3.2209916
12096,3.571313
12097,1.3814923
12098,3.597103
12099,2.5763972
12100,5.8669424
12101,2.485907
12102,4.371121
12103,2.72962
12104,4.411743
12105,4.3976755
12106,3.8926022
12107,5.7623267
12108,5.170357
12109,4.9061365
12110,2.9000072
12111,3.8350184
12112,2.029258
12113,5.336886
12114,3.1254652
12115,4.8800025
12116,6.1590624
12117,3.1644282
12118,5.6297693
12119,5.424761
12120,4.9478745
12121,5.825391
12122,6.1758213
12123,2.575778
12124,5.169207
12125,5.859459
12126,5.538466
12127,5.3476987
12128,4.9138513
12129,5.8040304
12130,2.4313471
12131,3.9188952
12132,5.809613
12133,5.712879
12134,4.9718513
12135,3.9474878
12136,5.285969
12137,5.114883
12138,5.3400946
12139,3.3121848
12140,5.213433
12141,5.2709684
12142,4.2259197
12143,5.0054626
12144,5.1735125
12145,5.017661
12146,3.3765278
12147,4.577337
12148,3.1213343
12149,5.096733
12150,4.478498
12151,4.3881884
12152,4.5324183
12153,5.6550307
12154,5.3848467
12155,3.101263
12156,5.5068913
12157,5.8989387
12158,3.2839658
12159,5.370923
12160,5.118312
12161,3.6059287
12162,3.8414001
12163,4.1504006
12164,5.343214
12165,4.2925477
12166,6.2273126
12167,6.197943
12168,5.678366
12169,4.1934333
12170,4.5817466
12171,6.189267
12172,3.662134
12173,4.901239
12174,5.495393
12175,5.502257
12176,3.7048085
12177,4.4463305
12178,5.899294
12179,3.963589
12180,6.1919475
12181,3.8504522
12182,4.6596117
12183,6.149032
12184,3.1039264
12185,5.6495013
12186,3.0443406
12187,2.3699076
12188,5.7258897
12189,4.611217
12190,3.5671182
12191,5.9454103
12192,2.4249613
12193,6.1677012
12194,5.6550975
12195,6.213924
12196,6.554262
12197,1.7894181
12198,5.5455008
12199,5.928189
12200,5.2082605
12201,5.788655
12202,5.1085505
12203,2.1685352
12204,2.776764
12205,5.356229
12206,6.338382
12207,3.1640406
12208,4.1562166
12209,2.8617752
12210,3.6250505
12211,5.6426067
12212,3.6287167
12213,6.000272
12214,3.7677996
12215,2.8036864
12216,4.870729
12217,5.3006034
12218,5.84153
12219,5.800972
12220,3.5066948
12221,4.952257
12222,3.0401428
12223,2.4096394
12224,5.135292
12225,5.1847534
12226,5.210818
12227,5.043637
12228,5.2805505
12229,6.0646787
12230,5.9853773
12231,4.393412
12232,3.952618
12233,3.4288275
12234,2.9821796
12235,3.9941535
12236,6.338118
12237,2.4305468
12238,5.3221564
12239,4.602147
12240,3.8870249
12241,5.843315
12242,6.2943163
12243,5.843853
12244,6.7413616
12245,3.8712494
12246,4.19658
12247,5.6823974
12248,4.6934495
12249,5.53038
12250,2.6006362
12251,5.3940682
12252,2.8987246
12253,2.9691453
12254,5.187887
12255,6.0094953
12256,5.8496284
12257,5.1948876
12258,2.6282654
12259,2.8464189
12260,2.6645238
12261,5.819462
12262,2.2673435
12263,4.775921
12264,2.302976
12265,6.0338264
12266,3.854505
12267,2.4619846
12268,5.756498
12269,2.5358024
12270,5.2320824
12271,6.413263
12272,6.189893
12273,4.879392
12274,4.056826
12275,2.6221597
12276,2.3719013
12277,4.8264823
12278,4.2686415
12279,6.107983
12280,4.814875
12281,3.5158744
12282,3.9776797
12283,3.8237798
12284,5.6277194
12285,5.001356
12286,6.162205
12287,3.5405948
12288,5.8460627
12289,3.6178455
12290,5.9950566
12291,3.6041367
12292,2.7197154
12293,2.704345
12294,2.7570858
12295,5.729692
12296,5.2649612
12297,4.9634533
12298,3.826782
12299,2.5033827
12300,2.8050385
12301,4.3779855
12302,5.486795
12303,4.4237456
12304,3.0369575
12305,2.9229498
12306,2.3037276
12307,4.8262644
12308,5.776955
12309,5.5275273
12310,5.420373
12311,3.2682102
12312,5.508053
12313,6.3138456
12314,5.522704
12315,5.5914536
12316,4.0488243
12317,4.8753796
12318,2.9272
12319,6.002035
12320,2.7129707
12321,6.067212
12322,5.398543
12323,2.5157259
12324,3.3500483
12325,3.074767
12326,5.124812
12327,5.58592
12328,2.0162568
12329,5.181759
12330,6.193205
12331,5.172408
12332,6.159352
12333,2.8401926
12334,5.073516
12335,4.4335384
12336,6.111402
12337,2.3859694
12338,4.6091413
12339,5.7197676
12340,2.3649354
12341,5.380874
12342,4.151739
12343,6.241285
12344,6.0150123
12345,5.6555724
12346,3.6448255
12347,3.9486432
12348,5.958701
12349,5.829654
12350,5.2727165
12351,4.2341423
12352,5.9396086
12353,5.3951077
12354,4.9058814
12355,5.0980353
12356,5.0268474
12357,3.978474
12358,5.4121113
12359,5.926963
12360,4.4355664
12361,4.7903543
12362,5.230499
12363,5.069435
12364,2.1970344
12365,6.3172793
12366,4.960831
12367,5.645937
12368,5.5626945
12369,2.2702372
12370,6.483816
12371,3.6019824
12372,7.2936435
12373,5.7917786
12374,3.582428
12375,6.231379
12376,5.0570793
12377,2.8368526
12378,5.184133
12379,5.8001313
12380,6.326935
12381,6.237022
12382,5.378042
12383,4.5478854
12384,7.3269625
12385,6.849402
12386,7.7184052
12387,5.8015
12388,3.1623068
12389,4.8255744
12390,5.5963016
12391,5.714308
12392,5.651621
12393,4.6685596
12394,4.871566
12395,4.879545
12396,6.2388806
12397,5.0853357
12398,4.9121833
12399,5.3015256
12400,4.2301345
12401,4.3133874
12402,3.516042
12403,3.7847042
12404,3.4931467
12405,5.1557918
12406,3.438584
12407,4.5700254
12408,5.7311597
12409,4.698661
12410,4.709362
12411,5.9875436
12412,3.4354773
12413,2.3351495
12414,3.6581826
12415,4.79603
12416,3.440759
12417,5.715094
12418,5.6942225
12419,6.1913433
12420,6.130003
12421,3.2247572
12422,3.9325428
12423,3.7976813
12424,5.1932263
12425,5.8033977
12426,5.3450823
12427,5.119569
12428,3.4874234
12429,5.3052473
12430,2.3612657
12431,5.609162
12432,4.636034
12433,3.363877
12434,6.017876
12435,4.2063446
12436,4.5935607
12437,5.699289
12438,3.320572
12439,4.573765
12440,5.13351
12441,4.7655897
12442,6.244327
12443,5.5891023
12444,4.5753574
12445,3.2552853
12446,3.3817396
12447,2.561817
12448,3.3015969
12449,4.722208
12450,5.3276258
12451,3.0852442
12452,4.7481956
12453,5.968552
12454,3.0673895
12455,4.491247
12456,5.258739
12457,2.2739515
12458,4.8837633
12459,3.1254342
12460,2.1572356
12461,4.1525507
12462,4.8695273
12463,3.7959511
12464,4.974783
12465,2.5239575
12466,3.2115474
12467,5.5445433
12468,4.2114754
12469,3.8489792
12470,5.633551
12471,2.4215248
12472,2.351431
12473,3.0573251
12474,3.3447952
12475,3.7752259
12476,4.5979843
12477,3.032291
12478,2.4602373
12479,4.692361
12480,5.5592904
12481,6.303318
12482,5.898833
12483,4.591561
12484,2.532366
12485,6.0828137
12486,4.0103836
12487,5.1786027
12488,2.975971
12489,5.272484
12490,6.1895633
12491,5.275795
12492,5.404416
12493,4.9313097
12494,4.6455655
12495,2.1337147
12496,5.8091116
12497,4.6183286
12498,2.4092858
12499,2.8165214
12500,4.1243296
12501,2.7320874
12502,3.0915163
12503,5.1268034
12504,5.2489195
12505,5.1537495
12506,3.383038
12507,4.818816
12508,4.28109
12509,4.3527637
12510,4.901312
12511,6.372722
12512,5.524125
12513,4.777326
12514,6.4867473
12515,3.608855
12516,5.7966447
12517,5.73989
12518,3.783638
12519,3.6619406
12520,5.818022
12521,4.9460897
12522,4.9442034
12523,4.548249
12524,5.7413454
12525,2.7480643
12526,5.647706
12527,3.8741348
12528,5.3846173
12529,2.086802
12530,3.308154
12531,3.9513142
12532,6.063757
12533,2.4761505
12534,5.8419576
12535,2.521408
12536,5.345412
12537,4.617882
12538,4.533764
12539,2.5074468
12540,2.914409
12541,4.5865808
12542,5.273026
12543,4.1408744
12544,5.5410028
12545,2.5537572
12546,5.427807
12547,2.1006343
12548,5.6447096
12549,3.0227096
12550,2.9930582
12551,6.0519314
12552,6.6029425
12553,5.7430234
12554,5.9673834
12555,5.548587
12556,5.0427675
12557,2.2938766
12558,5.0626893
12559,6.774043
12560,4.596729
12561,5.627506
12562,4.300742
12563,5.9146996
12564,2.5027728
12565,3.9185424
12566,4.9320407
12567,3.4340348
12568,2.504593
12569,2.7248423
12570,3.9567285
12571,4.661211
12572,5.838129
12573,3.9357011
12574,5.2452536
12575,5.8018885
12576,3.128445
12577,5.509839
12578,5.974665
12579,5.5372834
12580,3.9257495
12581,6.1327367
12582,2.6520503
12583,5.2607465
12584,3.2165024
12585,6.1880555
12586,4.8525386
12587,4.589762
12588,4.7997475
12589,5.6128182
12590,6.3538013
12591,5.700938
12592,5.673594
12593,5.336704
12594,3.0590863
12595,6.1285186
12596,5.839038
12597,4.8181486
12598,4.8595824
12599,3.9609997
12600,5.752153
12601,6.0744023
12602,5.909888
12603,3.616984
12604,4.6129217
12605,5.4269223
12606,5.9397078
12607,2.7901785
12608,2.316086
12609,2.4738693
12610,4.180451
12611,2.8383865
12612,3.16159
12613,5.392308
12614,2.2352653
12615,5.188124
12616,1.7194316
12617,2.4908733
12618,5.940411
12619,5.29458
12620,3.1000533
12621,3.0059645
12622,5.0222344
12623,5.1559463
12624,5.7873836
12625,4.343006
12626,3.9574535
12627,3.3954043
12628,2.534841
12629,2.0185723
12630,3.2772923
12631,5.1126475
12632,4.4694533
12633,4.4351497
12634,5.571861
12635,5.768363
12636,4.17878
12637,5.7653
12638,2.220988
12639,5.84762
12640,2.6102483
12641,6.2895226
12642,5.4099936
12643,4.943645
12644,5.84453
12645,4.1935177
12646,3.2521644
12647,5.196267
12648,5.9646196
12649,5.1677
12650,3.4116812
12651,5.7048945
12652,3.8841212
12653,5.567705
12654,5.9063406
12655,5.528435
12656,5.628453
12657,4.5141835
12658,5.366715
12659,4.4194484
12660,4.250758
12661,3.6203063
12662,3.2321396
12663,3.9409163
12664,4.685079
12665,5.9618883
12666,5.5029163
12667,2.2024264
12668,5.628613
12669,4.304575
12670,4.631993
12671,3.569315
12672,5.907696
12673,5.1067395
12674,4.7416725
12675,6.4329567
12676,2.465775
12677,3.4286435
12678,3.1452823
12679,2.6142905
12680,3.0751748
12681,3.685962
12682,2.5809298
12683,5.0943832
12684,5.097655
12685,5.304711
12686,5.18797
12687,4.747171
12688,2.2964709
12689,2.8591197
12690,1.4665021
12691,3.9622383
12692,8.003944
12693,5.355179
12694,2.9983056
12695,2.480296
12696,5.466572
12697,4.3925786
12698,5.0823145
12699,4.2530375
12700,5.6129136
12701,6.748743
12702,5.349902
12703,5.127839
12704,6.0705986
12705,1.8065143
12706,4.948434
12707,5.3301687
12708,5.2731175
12709,3.6583817
12710,6.2924385
12711,3.1134527
12712,4.958963
12713,5.412265
12714,5.374796
12715,3.4146757
12716,6.025862
12717,2.9733477
12718,2.3772395
12719,2.299525
12720,6.364197
12721,5.180276
12722,5.3059077
12723,2.1472812
12724,3.7456734
12725,2.6604168
12726,4.9963613
12727,2.3811023
12728,5.5911603
12729,2.7963862
12730,6.0547094
12731,4.0313463
12732,5.8354836
12733,6.927715
12734,3.8795419
12735,5.288051
12736,2.6609087
12737,5.9063406
12738,2.375138
12739,5.1547337
12740,6.039289
12741,4.7160115
12742,3.136828
12743,3.7601533
12744,5.598099
12745,6.5034347
12746,2.958616
12747,5.7769814
12748,4.9731283
12749,4.0332284
12750,3.784275
12751,4.258245
12752,5.4953804
12753,5.936458
12754,2.8626273
12755,5.7694087
12756,5.7392035
12757,5.300509
12758,5.207845
12759,5.274865
12760,4.431989
12761,5.843011
12762,3.6836233
12763,3.1035094
12764,5.166014
12765,2.5660403
12766,3.125433
12767,5.1606197
12768,5.312022
12769,5.578193
12770,2.6048336
12771,5.6401634
12772,6.5837474
12773,3.3831255
12774,5.6909633
12775,6.3334217
12776,5.508728
12777,5.395505
12778,3.430051
12779,2.780813
12780,4.7601066
12781,2.1441815
12782,4.5196276
12783,2.4795072
12784,2.8777962
12785,5.3965707
12786,2.3699932
12787,5.4380994
12788,5.112457
12789,2.7840438
12790,4.8914247
12791,5.022992
12792,2.6445022
12793,2.4758756
12794,5.165326
12795,6.5909524
12796,2.5446563
12797,5.8261685
12798,3.8065956
12799,5.966922
12800,3.3535163
12801,5.0523543
12802,3.1127138
12803,2.4282355
12804,5.99457
12805,5.0935063
12806,4.7541733
12807,4.6882715
12808,3.9751234
12809,4.322816
12810,3.28514
12811,5.5860834
12812,2.9554334
12813,5.6120205
12814,2.7310667
12815,2.871012
12816,6.14068
12817,5.672591
12818,3.878756
12819,4.488664
12820,5.5276
12821,6.28412
12822,4.1400776
12823,4.9890122
12824,4.155997
12825,4.413898
12826,6.564716
12827,5.4985948
12828,4.8065953
12829,5.5585456
12830,2.4021993
12831,4.985694
12832,6.414945
12833,3.900542
12834,3.8465772
12835,3.4962823
12836,2.9292607
12837,4.199372
12838,5.529105
12839,4.595979
12840,5.3154182
12841,5.6523647
12842,5.3144913
12843,3.869778
12844,5.469208
12845,4.033147
12846,4.7018566
12847,4.0227118
12848,4.821027
12849,5.0073004
12850,5.9057655
12851,6.0059943
12852,4.0525165
12853,3.1732638
12854,3.3692813
12855,4.4504967
12856,4.7693734
12857,5.5237355
12858,5.5831356
12859,1.7240695
12860,4.8432612
12861,3.1814144
12862,3.4244635
12863,2.7045362
12864,4.754017
12865,2.5498354
12866,2.029258
12867,3.4059105
12868,2.3817706
12869,5.5901446
12870,4.343313
12871,4.775921
12872,5.058968
12873,2.1965358
12874,5.2664986
12875,5.2934775
12876,5.201506
12877,5.244599
12878,5.269923
12879,6.1199007
12880,3.3533704
12881,4.670651
12882,4.364403
12883,4.1990614
12884,6.0453386
12885,4.970272
12886,5.954394
12887,6.162744
12888,6.5036383
12889,3.680931
12890,6.3759575
12891,5.961837
12892,5.0245557
12893,6.2227454
12894,6.4563284
12895,3.561875
12896,5.5410137
12897,3.7918181
12898,5.690615
12899,4.752285
12900,5.485948
12901,5.965597
12902,2.1191342
12903,3.3733191
12904,5.048618
12905,4.339746
12906,1.4748161
12907,5.746926
12908,2.3654177
12909,5.543405
12910,6.2561026
12911,5.982651
12912,2.20681
12913,4.36099
12914,6.020121
12915,5.012044
12916,5.380854
12917,4.81544
12918,3.12091
12919,2.3920405
12920,4.6868706
12921,4.120053
12922,4.761623
12923,5.5601373
12924,5.8295336
12925,3.115345
12926,3.1520035
12927,4.126098
12928,6.0731373
12929,3.8601577
12930,4.9918523
12931,3.2641604
12932,6.3380876
12933,3.9739728
12934,5.6672983
12935,3.8573933
12936,6.248546
12937,2.6785395
12938,5.99798
12939,5.2058597
12940,6.2215714
12941,1.7894181
12942,3.7591462
12943,3.692457
12944,5.7746806
12945,2.1758246
12946,5.711787
12947,2.3305206
12948,5.025893
12949,5.468503
12950,5.909479
12951,5.525103
12952,3.9257495
12953,3.5677428
12954,6.299221
12955,5.792124
12956,3.131484
12957,4.78499
12958,5.0198755
12959,3.0964448
12960,3.285064
12961,2.6164098
12962,6.1702404
12963,4.6841793
12964,2.803697
12965,5.17848
12966,6.552779
12967,6.2021985
12968,6.102491
12969,3.162849
12970,5.065983
12971,4.045862
12972,2.992778
12973,4.554527
12974,2.89903
12975,4.797933
12976,5.9166965
12977,5.571249
12978,2.26073
12979,4.6243696
12980,3.7815187
12981,6.1032577
12982,5.1746182
12983,4.6965566
12984,1.1668329
12985,5.278437
12986,5.9201956
12987,3.5357494
12988,5.1063156
12989,6.291794
12990,1.9573004
12991,4.5383444
12992,4.3761077
12993,4.388068
12994,2.2336645
12995,5.690996
12996,2.899808
12997,2.5398238
12998,5.557027
12999,4.0818443
13000,4.264839
13001,2.792138
13002,2.6217887
13003,5.3711324
13004,6.0538096
13005,3.4059105
13006,5.537396
13007,6.225057
13008,4.1342835
13009,4.299541
13010,5.902129
13011,4.3943086
13012,3.0235062
13013,5.90811
13014,2.3705022
13015,5.6563253
13016,5.7759666
13017,4.299181
13018,4.754596
13019,5.81983
13020,4.3714886
13021,5.9958735
13022,5.6595902
13023,5.65496
13024,5.6753135
13025,4.375412
13026,1.6855865
13027,4.4398394
13028,4.1547546
13029,5.847777
13030,5.364969
13031,1.7894181
13032,4.8123775
13033,5.7952557
13034,2.6331959
13035,4.151103
13036,4.9716706
13037,3.4323492
13038,5.8723745
13039,1.311133
13040,3.5883052
13041,4.321577
13042,5.06667
13043,5.7793636
13044,5.6883564
13045,5.7242584
13046,5.8263865
13047,2.5503151
13048,5.028563
13049,2.5073493
13050,5.492997
13051,5.667991
13052,6.169109
13053,6.2689476
13054,4.38264
13055,2.3800697
13056,4.578319
13057,2.621088
13058,2.8194313
13059,2.77211
13060,6.239025
13061,6.306321
13062,5.853805
13063,3.3534718
13064,5.464522
13065,5.711274
13066,4.1631784
13067,5.0470114
13068,5.646399
13069,2.434093
13070,5.5407987
13071,4.312492
13072,2.592807
13073,3.5464761
13074,5.1019087
13075,4.919367
13076,3.0963266
13077,4.035892
13078,6.002115
13079,6.1554117
13080,4.387752
13081,5.693661
13082,5.5219445
13083,5.214901
13084,5.097984
13085,6.0779953
13086,5.9583983
13087,2.0673075
13088,5.776327
13089,5.0798616
13090,6.757207
13091,3.4978673
13092,5.634915
13093,5.1939635
13094,5.506137
13095,5.6324506
13096,5.7906475
13097,6.1849155
13098,4.2469625
13099,5.590033
13100,6.132654
13101,6.418781
13102,6.071312
13103,6.1038594
13104,5.9511566
13105,6.139978
13106,6.4998226
13107,2.3772395
13108,3.4196858
13109,3.2806163
13110,6.0803056
13111,4.5129943
13112,6.01118
13113,5.1332197
13114,6.5397115
13115,4.7214284
13116,6.939365
13117,4.5386257
13118,3.1785142
13119,5.0013976
13120,3.8023748
13121,2.6163142
13122,3.7245202
13123,5.8108406
13124,4.4922247
13125,3.119351
13126,2.7185862
13127,5.840624
13128,3.9462168
13129,5.4121084
13130,5.706829
13131,6.099644
13132,5.610683
13133,5.0485964
13134,5.119759
13135,2.2785995
13136,5.168517
13137,3.3828304
13138,6.0878725
13139,5.585311
13140,4.5561695
13141,5.641897
13142,6.1455684
13143,4.77364
13144,5.9907513
13145,5.6580663
13146,5.5553594
13147,2.296688
13148,4.9520435
13149,5.371173
13150,2.4927046
13151,5.07159
13152,3.1317234
13153,3.2676115
13154,2.880018
13155,4.236402
13156,2.246845
13157,5.2171392
13158,3.0446193
13159,5.445586
13160,2.3103392
13161,4.7385106
13162,6.149962
13163,4.0620737
13164,2.4752576
13165,4.481374
13166,5.849551
13167,4.100363
13168,6.3528647
13169,5.445163
13170,5.5365334
13171,6.467158
13172,3.1299782
13173,2.0156872
13174,5.279048
13175,6.043549
13176,4.5047035
13177,3.9805536
13178,5.392213
13179,5.147425
13180,5.499549
13181,4.8896394
13182,4.4692125
13183,6.1356077
13184,4.3122277
13185,5.961165
13186,4.158884
13187,5.0664964
13188,5.276028
13189,3.7462647
13190,3.6916225
13191,4.494537
13192,4.253776
13193,4.7736344
13194,3.5792298
13195,3.0095842
13196,4.132406
13197,6.534686
13198,6.0723286
13199,5.976161
13200,3.1830573
13201,5.8936343
13202,5.2960777
13203,5.469744
13204,3.4951937
13205,2.4987602
13206,3.793644
13207,4.5122867
13208,2.9497705
13209,6.162205
13210,5.8284626
13211,6.6109533
13212,3.4065
13213,4.451028
13214,3.6959968
13215,5.8530726
13216,5.57208
13217,3.0371578
13218,2.3848689
13219,6.1881456
13220,3.9559891
13221,4.45067
13222,3.8111868
13223,2.6105177
13224,5.4101133
13225,5.8854523
13226,5.6905813
13227,5.7066736
13228,6.16932
13229,5.9739385
13230,6.316807
13231,5.56828
13232,5.320604
13233,6.0370445
13234,5.5554996
13235,5.707218
13236,5.4654155
13237,4.9181495
13238,4.094147
13239,5.9288054
13240,6.0945945
13241,4.38676
13242,5.86056
13243,5.7674966
13244,4.991776
13245,5.549125
13246,4.3773956
13247,2.848221
13248,2.7912278
13249,2.4303942
13250,5.7000613
13251,3.3304353
13252,5.9364476
13253,3.0898795
13254,3.6900294
13255,4.7750897
13256,2.8554497
13257,3.1589246
13258,5.4904566
13259,2.4533455
13260,3.3954718
13261,5.4793
13262,5.1635885
13263,3.0796292
13264,4.626999
13265,6.1647935
13266,5.570168
13267,5.7966166
13268,5.7437034
13269,3.9030561
13270,3.8972147
13271,6.4404745
13272,3.2399702
13273,3.837046
13274,3.5360882
13275,4.70276
13276,6.315414
13277,6.451347
13278,4.153771
13279,4.9467964
13280,4.2524037
13281,5.0249066
13282,5.9905252
13283,2.7833328
13284,4.554332
13285,3.3649383
13286,3.2030773
13287,5.103329
13288,2.2778723
13289,4.060858
13290,6.2745004
13291,2.4543705
13292,4.5340176
13293,3.0929623
13294,3.1646266
13295,3.7445917
13296,5.5446434
13297,2.0938494
13298,5.926324
13299,2.7816083
13300,2.368628
13301,5.322026
13302,6.3187103
13303,5.761356
13304,4.258654
13305,5.479915
13306,2.4648526
13307,4.5359645
13308,3.843796
13309,4.438949
13310,3.8804927
13311,3.9649713
13312,4.5566454
13313,3.6306884
13314,5.8836823
13315,2.6050055
13316,5.7856636
13317,6.3184705
13318,5.5436096
13319,2.9431338
13320,4.8282423
13321,2.627305
13322,2.4120834
13323,2.683211
13324,4.901016
13325,3.8044763
13326,4.885691
13327,6.432944
13328,4.594987
13329,4.7087073
13330,2.7961862
13331,6.227141
13332,3.6719782
13333,4.6553893
13334,5.9933777
13335,5.081782
13336,5.3790793
13337,2.7911952
13338,1.6283499
13339,3.9850767
13340,5.2620955
13341,3.582525
13342,5.8921604
13343,2.2763946
13344,4.991875
13345,3.3081706
13346,5.370388
13347,3.4914434
13348,6.019892
13349,5.4512753
13350,4.2198086
13351,6.0496645
13352,5.2403045
13353,5.66678
13354,4.7274203
13355,6.000299
13356,2.4653685
13357,1.4672315
13358,6.446893
13359,4.0620646
13360,4.787247
13361,3.757161
13362,2.480837
13363,5.004
13364,5.200217
13365,5.6873355
13366,4.2153926
13367,4.9722247
13368,4.962968
13369,3.497217
13370,5.6249275
13371,5.8708053
13372,5.920361
13373,5.1926584
13374,5.4451485
13375,5.969717
13376,2.677842
13377,4.004825
13378,5.3524985
13379,5.866632
13380,6.8938456
13381,2.0938225
13382,4.049153
13383,4.4974217
13384,5.7813334
13385,2.5645602
13386,2.5693502
13387,5.7029834
13388,5.42119
13389,4.296857
13390,5.1905837
13391,3.232328
13392,3.8824406
13393,5.642988
13394,5.8417807
13395,5.6557436
13396,4.7859693
13397,2.487608
13398,3.935479
13399,5.730953
13400,2.5475159
13401,5.441321
13402,4.31555
13403,6.0304565
13404,5.9752426
13405,3.818648
13406,5.4135423
13407,4.419921
13408,4.4382043
13409,5.3384295
13410,6.043549
13411,2.3216403
13412,4.292537
13413,2.0036204
13414,4.7613683
13415,5.6035447
13416,4.003496
13417,4.958689
13418,2.8931205
13419,5.8938537
13420,7.555735
13421,5.3743196
13422,5.7186704
13423,5.5288367
13424,3.94032
13425,2.4282355
13426,5.2108536
13427,5.461725
13428,5.7520604
13429,2.0826342
13430,4.521514
13431,3.9927287
13432,4.486915
13433,4.304509
13434,5.1547
13435,5.426522
13436,4.4311504
13437,2.3640745
13438,3.4361532
13439,2.096991
13440,3.7200828
13441,6.2745004
13442,4.434845
13443,6.051486
13444,4.472192
13445,4.6071706
13446,2.4212756
13447,5.7034883
13448,3.8524857
13449,5.0767603
13450,2.1742647
13451,3.9464147
13452,6.228244
13453,6.101359
13454,4.910838
13455,5.6032476
13456,5.5415335
13457,2.4626079
13458,3.9930305
13459,5.12919
13460,2.4738693
13461,5.494709
13462,5.7322073
13463,1.7382561
13464,6.6318264
13465,3.724149
13466,4.4530077
13467,5.566273
13468,5.6609836
13469,2.5644608
13470,4.64197
13471,4.841587
13472,3.2223635
13473,4.29762
13474,6.0843196
13475,4.95179
13476,3.0168424
13477,2.473649
13478,4.090536
13479,4.989406
13480,2.9727511
13481,5.786249
13482,3.7413938
13483,4.436305
13484,5.9848304
13485,5.6759453
13486,6.219988
13487,2.8992996
13488,3.5525708
13489,3.2795002
13490,2.4113636
13491,5.743972
13492,3.8590825
13493,2.7844317
13494,5.2026954
13495,2.0673168
13496,2.4266078
13497,3.5456834
13498,5.8627634
13499,4.8156624
13500,5.5891833
13501,4.115647
13502,6.221124
13503,6.0432234
13504,5.639267
13505,5.6521673
13506,4.8969173
13507,5.742274
13508,4.7161818
13509,5.980811
13510,5.6522985
13511,4.8484516
13512,5.930253
13513,2.5077689
13514,4.2341967
13515,3.097642
13516,5.908256
13517,4.60867
13518,5.5279145
13519,4.8311114
13520,4.604436
13521,5.2508163
13522,4.269814
13523,4.2246222
13524,5.9771085
13525,5.768394
13526,3.5078971
13527,6.6467643
13528,5.7699466
13529,5.45811
13530,5.674914
13531,5.744799
13532,2.543419
13533,2.5538778
13534,2.3130202
13535,5.2756357
13536,3.6739118
13537,6.1531086
13538,4.7213035
13539,5.3995824
13540,5.4773912
13541,4.476342
13542,5.476693
13543,5.89879
13544,2.075869
13545,5.95246
13546,5.5129366
13547,4.811942
13548,4.801132
13549,4.6851034
13550,3.5004778
13551,5.6611543
13552,5.4425282
13553,4.9997997
13554,5.7548366
13555,2.6677558
13556,5.6276503
13557,5.710197
13558,4.8928595
13559,4.8541083
13560,5.228642
13561,4.990289
13562,5.8188257
13563,4.8892035
13564,5.1708555
13565,1.7194316
13566,3.3786037
13567,5.247857
13568,3.2725577
13569,4.3174763
13570,5.857733
13571,3.1480315
13572,4.1333017
13573,3.7841542
13574,4.796029
13575,5.469828
13576,2.4658673
13577,4.899141
13578,3.6365361
13579,5.7720284
13580,5.1984115
13581,2.264714
13582,2.8776574
13583,6.071777
13584,4.4445395
13585,6.6128798
13586,5.757339
13587,3.638742
13588,5.028563
13589,6.566491
13590,5.4081326
13591,5.7313414
13592,4.3659406
13593,5.6002827
13594,6.11245
13595,5.4412036
13596,5.305724
13597,5.546228
13598,5.645138
13599,5.5833616
13600,5.3613267
13601,5.6913867
13602,5.2524433
13603,3.2665498
13604,5.5195117
13605,5.8890414
13606,4.486855
13607,6.4590583
13608,3.8382928
13609,4.125265
13610,5.6762004
13611,3.888682
13612,5.76231
13613,5.5085654
13614,6.3032994
13615,5.862903
13616,4.367009
13617,4.121746
13618,4.2852345
13619,5.5354514
13620,3.650545
13621,3.2645664
13622,2.4425297
13623,4.336987
13624,5.5212684
13625,2.6801553
13626,5.4260125
13627,6.4515867
13628,3.1443949
13629,3.8283389
13630,2.3623807
13631,4.8668065
13632,2.284572
13633,6.0774207
13634,1.9156629
13635,4.270127
13636,3.041375
13637,5.323135
13638,5.695624
13639,6.1892405
13640,4.378873
13641,4.7424235
13642,6.4898033
13643,5.883042
13644,5.047399
13645,6.06948
13646,5.7697825
13647,6.0537643
13648,4.8374166
13649,2.8080082
13650,3.569218
13651,5.7988153
13652,4.5983696
13653,3.9451635
13654,5.2885265
13655,3.429704
13656,5.4885
13657,5.5283675
13658,5.371243
13659,3.7911115
13660,4.2657003
13661,3.5654502
